net_base_asset_amount,total_base_asset_amount,open_interest,total_fees,margin_ratio_initial,margin_ratio_maintenance,margin_ratio_partial,base_asset_reserve,quote_asset_reserve,funding_period,sqrt_k,peg_multiplier,last_funding_rate,last_funding_rate_ts,last_oracle_price_twap,last_oracle_price_twap_ts,last_mark_price_twap,last_mark_price_twap_ts,cumulative_funding_rate_long,cumulative_funding_rate_short,base_spread,user0.base_asset_amount,user0.quote_asset_amount,user0.last_cumulative_funding_rate,user0.market_index,user0.collateral,user0.position0.upnl,user0.total_collateral,user0.position0.ufunding,user0.free_collateral,user0.margin_ratio,user0.total_position_value,oracle_price,mark_price,bid_price,ask_price
-32101189820924.99,32143400703210.332,2,245472.05736955846,1000,625,500,9117463666562.781,10967962544971.598,3600,10000000000000.0,10539,-3.2102226579855397,388,9.652256696708513,388,9.644552162329347,388,872.8569356435947,872.8569356435947,100000.0,-2274800884234.506,1006981.3028815708,876.0671583015803,0,997724614.207978,-2835782.8154078275,994888831.3925701,-7.302617340975247e-05,994504554.9807411,258.89927166162977,3842764.1182893985,12.854458945403536,12.678016769660765,12.052039691658766,13.31984136862484
-32101189820924.99,32143400703210.332,2,245472.05736955846,1000,625,500,9117463666562.781,10967962544971.598,3600,10000000000000.0,10539,-3.249276872239193,389,9.654035450874279,389,9.646237186380905,389,869.6076587713555,869.6076587713555,100000.0,-2274800884234.506,1006981.3028815708,872.8569356435947,0,997724614.207978,-2835782.8154078275,994888831.3925701,-7.391457902092445e-05,994504554.9807411,258.89927166162977,3842764.1182893985,12.854458945403536,12.678016769660765,12.052039691658766,13.31984136862484
-32101189820924.99,32143400703210.332,2,245472.05736955846,1000,625,500,9117463666562.781,10967962544971.598,3600,10000000000000.0,10539,-3.288309392720882,390,9.655813216980537,390,9.647921274438007,390,866.3193493786347,866.3193493786347,100000.0,-2274800884234.506,1006981.3028815708,869.6076587713555,0,997724614.207978,-2835782.8154078275,994888831.3925701,-7.480249114198047e-05,994504554.9807411,258.89927166162977,3842764.1182893985,12.854458945403536,12.678016769660765,12.052039691658766,13.31984136862484
-32101189820924.99,32143400703210.332,2,245472.05736955846,1000,625,500,9117463666562.781,10967962544971.598,3600,10000000000000.0,10539,-3.327320231480968,391,9.657589995576132,391,9.649604427020577,391,862.9920291471537,862.9920291471537,100000.0,-2274800884234.506,1006981.3028815708,866.3193493786347,0,997724614.207978,-2835782.8154078275,994888831.3925701,-7.568991004704202e-05,994504554.9807411,258.89927166162977,3842764.1182893985,12.854458945403536,12.678016769660765,12.052039691658766,13.31984136862484
-32101189820924.99,32143400703210.332,2,245472.05736955846,1000,625,500,9117463666562.781,10967962544971.598,3600,10000000000000.0,10539,-3.36630940056315,392,9.659365787209603,392,9.651286644648252,392,859.6257197465906,859.6257197465906,100000.0,-2274800884234.506,1006981.3028815708,862.9920291471537,0,997724614.207978,-2835782.8154078275,994888831.3925701,-7.657683601008056e-05,994504554.9807411,258.89927166162977,3842764.1182893985,12.854458945403536,12.678016769660765,12.052039691658766,13.31984136862484
-32101189820924.99,32143400703210.332,2,245472.05736955846,1000,625,500,9117463666562.781,10967962544971.598,3600,10000000000000.0,10539,-3.405276912004466,393,9.66114059242919,393,9.652967927840379,393,856.2204428345862,856.2204428345862,100000.0,-2274800884234.506,1006981.3028815708,859.6257197465906,0,997724614.207978,-2835782.8154078275,994888831.3925701,-7.746326930490981e-05,994504554.9807411,258.89927166162977,3842764.1182893985,12.854458945403536,12.678016769660765,12.052039691658766,13.31984136862484
-32101189820924.99,32143400703210.332,2,249263.27766360083,1000,625,500,8827921306273.252,11327694995302.975,3600,10000000000000.0,10539,-3.654553154515868,394,9.663654003990565,394,9.654883076419727,394,852.5658896800703,852.5658896800703,100000.0,-1998996670911.4014,884891.6342880994,856.2204428345862,0,997463790.6268733,-2609735.355029431,994854055.2718438,-7.30543958954592e-05,994504592.5729121,284.68104273015126,3494626.9893175303,14.185909843077605,13.523294263017842,12.85558160878134,14.20791103508312
-32101189820924.99,32143400703210.332,2,249263.27766360083,1000,625,500,8827921306273.252,11327694995302.975,3600,10000000000000.0,10539,-3.805885062092932,395,9.66616601940612,395,9.657031895257097,395,848.7600046179774,848.7600046179774,100000.0,-1998996670911.4014,884891.6342880994,852.5658896800703,0,997463790.6268733,-2609735.355029431,994854055.2718438,-7.607951568995134e-05,994504592.5729121,284.68104273015126,3494626.9893175303,14.185909843077605,13.523294263017842,12.85558160878134,14.20791103508312
-32101189820924.99,32143400703210.332,2,249263.27766360083,1000,625,500,8827921306273.252,11327694995302.975,3600,10000000000000.0,10539,-3.9571329080641724,396,9.668676639451382,396,9.659179520472028,396,844.8028717099132,844.8028717099132,100000.0,-1998996670911.4014,884891.6342880994,848.7600046179774,0,997463790.6268733,-2609735.355029431,994854055.2718438,-7.910295509574251e-05,994504592.5729121,284.68104273015126,3494626.9893175303,14.185909843077605,13.523294263017842,12.85558160878134,14.20791103508312
-32101189820924.99,32143400703210.332,2,249263.27766360083,1000,625,500,8827921306273.252,11327694995302.975,3600,10000000000000.0,10539,-4.108296739126309,397,9.671185864901453,397,9.66132595272755,397,840.6945749707869,840.6945749707869,100000.0,-1998996670911.4014,884891.6342880994,844.8028717099132,0,997463790.6268733,-2609735.355029431,994854055.2718438,-8.212471504629701e-05,994504592.5729121,284.68104273015126,3494626.9893175303,14.185909843077605,13.523294263017842,12.85558160878134,14.20791103508312
-32101189820924.99,32143400703210.332,2,249263.27766360083,1000,625,500,8827921306273.252,11327694995302.975,3600,10000000000000.0,10539,-4.259376601944975,398,9.673693696530997,398,9.663471192686329,398,836.435198368842,836.435198368842,100000.0,-1998996670911.4014,884891.6342880994,840.6945749707869,0,997463790.6268733,-2609735.355029431,994854055.2718438,-8.514479647445873e-05,994504592.5729121,284.68104273015126,3494626.9893175303,14.185909843077605,13.523294263017842,12.85558160878134,14.20791103508312
-32101189820924.99,32143400703210.332,2,265089.4488518083,1000,625,500,7794613956510.4375,12829371737708.086,3600,10000000000000.0,10539,-4.87858112716788,399,9.678385818697866,399,9.666677223992663,399,831.5566172416741,831.5566172416741,100000.0,-1012664002518.3184,448273.83517582616,836.435198368842,0,996301965.1359766,-1570630.778197159,994731334.3577794,-4.940363490848152e-05,994529443.896442,492.7084359354061,2018904.6133729853,18.120686790385456,17.346432998233688,16.4899528689459,18.224596168769274
-32101189820924.99,32143400703210.332,2,265089.4488518083,1000,625,500,7794613956510.4375,12829371737708.086,3600,10000000000000.0,10539,-5.055071703183867,400,9.683075334492244,400,9.670943162404603,400,826.5015455384902,826.5015455384902,100000.0,-1012664002518.3184,448273.83517582616,831.5566172416741,0,996301965.1359766,-1570630.778197159,994731334.3577794,-5.119089143963299e-05,994529443.896442,492.7084359354061,2018904.6133729853,18.120686790385456,17.346432998233688,16.4899528689459,18.224596168769274
-32101189820924.99,32143400703210.332,2,267316.1758004125,1000,625,500,7668325770265.239,13040656200048.36,3600,10000000000000.0,10539,-5.3254744625896855,401,9.68814788513561,401,9.675366746425395,401,821.1760710759005,821.1760710759005,100000.0,-892413569385.5146,395042.82991846185,826.5015455384902,0,996130296.7194248,-1415035.983764639,994715260.7356602,-4.7525256738310634e-05,994534252.8542919,549.5425134067173,1810078.8136831007,18.81493480636675,17.922487881935137,17.037565042764587,18.829813830958102
-32101189820924.99,32143400703210.332,2,267316.1758004125,1000,625,500,7668325770265.239,13040656200048.36,3600,10000000000000.0,10539,-5.529072520441177,402,9.693217618086688,402,9.67994784403763,402,815.6469985554593,815.6469985554593,100000.0,-892413569385.5146,395042.82991846185,821.1760710759005,0,996130296.7194248,-1415035.983764639,994715260.7356602,-4.934219343358311e-05,994534252.8542919,549.5425134067173,1810078.8136831007,18.81493480636675,17.922487881935137,17.037565042764587,18.829813830958102
-32101189820924.99,32143400703210.332,2,267316.1758004125,1000,625,500,7668325770265.239,13040656200048.36,3600,10000000000000.0,10539,-5.732557483969873,403,9.698284534910641,403,9.684526396949114,403,809.9144410714894,809.9144410714894,100000.0,-892413569385.5146,395042.82991846185,815.6469985554593,0,996130296.7194248,-1415035.983764639,994715260.7356602,-5.115812085977235e-05,994534252.8542919,549.5425134067173,1810078.8136831007,18.81493480636675,17.922487881935137,17.037565042764587,18.829813830958102
-32101189820924.99,32143400703210.332,2,267316.1758004125,1000,625,500,7668325770265.239,13040656200048.36,3600,10000000000000.0,10539,-5.935929415997372,404,9.703348637171768,404,9.689102406573374,404,803.978511655492,803.978511655492,100000.0,-892413569385.5146,395042.82991846185,809.9144410714894,0,996130296.7194248,-1415035.983764639,994715260.7356602,-5.2973039577507195e-05,994534252.8542919,549.5425134067173,1810078.8136831007,18.81493480636675,17.922487881935137,17.037565042764587,18.829813830958102
-32101189820924.99,32143400703210.332,2,267316.1758004125,1000,625,500,7668325770265.239,13040656200048.36,3600,10000000000000.0,10539,-6.139188379311229,405,9.7084099264335,405,9.693675874323153,405,797.8393232761807,797.8393232761807,100000.0,-892413569385.5146,395042.82991846185,803.978511655492,0,996130296.7194248,-1415035.983764639,994715260.7356602,-5.4786950147112126e-05,994534252.8542919,549.5425134067173,1810078.8136831007,18.81493480636675,17.922487881935137,17.037565042764587,18.829813830958102
-32101189820924.99,32143400703210.332,2,267316.1758004125,1000,625,500,7668325770265.239,13040656200048.36,3600,10000000000000.0,10539,-6.3423344366612495,406,9.713468404258395,406,9.698246801610408,406,791.4969888395194,791.4969888395194,100000.0,-892413569385.5146,395042.82991846185,797.8393232761807,0,996130296.7194248,-1415035.983764639,994715260.7356602,-5.659985312857581e-05,994534252.8542919,549.5425134067173,1810078.8136831007,18.81493480636675,17.922487881935137,17.037565042764587,18.829813830958102
-32101189820924.99,32143400703210.332,2,280617.70066107303,1000,625,500,6991647678631.175,14302780202388.29,3600,10000000000000.0,10539,-6.989728081780259,407,9.720600841128922,407,9.70382549373265,407,784.5072607577391,784.5072607577391,100000.0,-246952410444.9922,109317.90195049305,791.4969888395194,0,995072567.6364661,-442596.3298509318,994629971.3066152,-1.7261301981506962e-05,994574779.8834351,1802.145902380855,551914.2318014249,22.55363812811584,21.559581872764145,20.495077517796418,22.65103570507283
-32101189820924.99,32143400703210.332,2,280617.70066107303,1000,625,500,6991647678631.175,14302780202388.29,3600,10000000000000.0,10539,-7.215919094393601,408,9.727729316084861,408,9.710411110258317,408,777.2913416633455,777.2913416633455,100000.0,-246952410444.9922,109317.90195049305,784.5072607577391,0,995072567.6364661,-442596.3298509318,994629971.3066152,-1.781988613936544e-05,994574779.8834351,1802.145902380855,551914.2318014249,22.55363812811584,21.559581872764145,20.495077517796418,22.65103570507283
-32101189820924.99,32143400703210.332,2,280617.70066107303,1000,625,500,6991647678631.175,14302780202388.29,3600,10000000000000.0,10539,-7.441984462787469,409,9.734853831326976,409,9.716993068616286,409,769.8493572005581,769.8493572005581,100000.0,-246952410444.9922,109317.90195049305,777.2913416633455,0,995072567.6364661,-442596.3298509318,994629971.3066152,-1.83781600157954e-05,994574779.8834351,1802.145902380855,551914.2318014249,22.55363812811584,21.559581872764145,20.495077517796418,22.65103570507283
-32101189820924.99,32143400703210.332,2,280617.70066107303,1000,625,500,6991647678631.175,14302780202388.29,3600,10000000000000.0,10539,-7.667924256751964,410,9.741974389054798,410,9.723571370838593,410,762.1814329438062,762.1814329438062,100000.0,-246952410444.9922,109317.90195049305,769.8493572005581,0,995072567.6364661,-442596.3298509318,994629971.3066152,-1.893612378314511e-05,994574779.8834351,1802.145902380855,551914.2318014249,22.55363812811584,21.559581872764145,20.495077517796418,22.65103570507283
-32101189820924.99,32143400703210.332,2,280994.06325917726,1000,625,500,6974234296846.215,14338491616953.639,3600,10000000000000.0,10539,-7.929376911159913,411,9.74920646660813,411,9.730175962021347,411,754.2520560326462,754.2520560326462,100000.0,-230377096086.88184,101980.54255184034,762.1814329438062,0,995041892.3734564,-414239.2436162168,994627653.1298401,-1.8267468265713914e-05,994576031.1512233,1926.7522861009352,516219.7861680572,22.76152225558743,21.66737690751351,20.597550172705027,22.764287863456385
-32101189820924.99,32143400703210.332,2,280994.06325917726,1000,625,500,6974234296846.215,14338491616953.639,3600,10000000000000.0,10539,-8.17821152272987,412,9.75643452689863,412,9.736806819244078,412,746.0738445099164,746.0738445099164,100000.0,-230377096086.88184,101980.54255184034,754.2520560326462,0,995041892.3734564,-414239.2436162168,994627653.1298401,-1.8840726217907762e-05,994576031.1512233,1926.7522861009352,516219.7861680572,22.76152225558743,21.66737690751351,20.597550172705027,22.764287863456385
-32101189820924.99,32143400703210.332,2,280994.06325917726,1000,625,500,6974234296846.215,14338491616953.639,3600,10000000000000.0,10539,-8.426907912049883,413,9.763658572157802,413,9.743433993168882,413,737.6469365978666,737.6469365978666,100000.0,-230377096086.88184,101980.54255184034,746.0738445099164,0,995041892.3734564,-414239.2436162168,994627653.1298401,-1.941366573769611e-05,994576031.1512233,1926.7522861009352,516219.7861680572,22.76152225558743,21.66737690751351,20.597550172705027,22.764287863456385
-32101189820924.99,32143400703210.332,2,280994.06325917726,1000,625,500,6974234296846.215,14338491616953.639,3600,10000000000000.0,10539,-8.675466155898537,414,9.770878604615906,414,9.750057485841749,414,728.971470441968,728.971470441968,100000.0,-230377096086.88184,101980.54255184034,737.6469365978666,0,995041892.3734564,-414239.2436162168,994627653.1298401,-1.9986287001959343e-05,994576031.1512233,1926.7522861009352,516219.7861680572,22.76152225558743,21.66737690751351,20.597550172705027,22.764287863456385
-32101189820924.99,32143400703210.332,2,280994.06325917726,1000,625,500,6974234296846.215,14338491616953.639,3600,10000000000000.0,10539,-8.923886331012229,415,9.778094626501966,415,9.756677299307537,415,720.0475841109558,720.0475841109558,100000.0,-230377096086.88184,101980.54255184034,728.971470441968,0,995041892.3734564,-414239.2436162168,994627653.1298401,-2.055859018748015e-05,994576031.1512233,1926.7522861009352,516219.7861680572,22.76152225558743,21.66737690751351,20.597550172705027,22.764287863456385
-32101189820924.99,32143400703210.332,2,280994.06325917726,1000,625,500,6974234296846.215,14338491616953.639,3600,10000000000000.0,10539,-9.172168514085902,416,9.785306640043771,416,9.763293435609965,416,710.8754155968699,710.8754155968699,100000.0,-230377096086.88184,101980.54255184034,720.0475841109558,0,995041892.3734564,-414239.2436162168,994627653.1298401,-2.113057547094642e-05,994576031.1512233,1926.7522861009352,516219.7861680572,22.76152225558743,21.66737690751351,20.597550172705027,22.764287863456385
-32101189820924.99,32143400703210.332,2,280994.06325917726,1000,625,500,6974234296846.215,14338491616953.639,3600,10000000000000.0,10539,-9.420312781771578,417,9.79251464746787,417,9.769905896791618,417,701.4551028150983,701.4551028150983,100000.0,-230377096086.88184,101980.54255184034,710.8754155968699,0,995041892.3734564,-414239.2436162168,994627653.1298401,-2.170224302894677e-05,994576031.1512233,1926.7522861009352,516219.7861680572,22.76152225558743,21.66737690751351,20.597550172705027,22.764287863456385
-32101189820924.99,32143400703210.332,2,280994.06325917726,1000,625,500,6974234296846.215,14338491616953.639,3600,10000000000000.0,10539,-9.621843879306091,418,9.799607110204281,418,9.776514684893947,418,691.8332589357922,691.8332589357922,100000.0,-230377096086.88184,101980.54255184034,701.4551028150983,0,995041892.3734564,-414239.2436162168,994627653.1298401,-2.2166524519158736e-05,994576031.1512233,1926.7522861009352,516219.7861680572,22.56072093498853,21.66737690751351,20.597550172705027,22.764287863456385
